,Date,Country,City,Street,LATITUDE,LONGITUDE,Date_dt,Date_numeric
18620,20 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.713402,-101.169718,2024-10-20,1729382400.0
18621,20 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.707293,-101.236708,2024-10-20,1729382400.0
18622,20 oct 2024,MX,Morelia,Lago de Pátzcuaro,19.692249,-101.187596,2024-10-20,1729382400.0
18623,20 oct 2024,MX,Morelia,Vicepresidente Pino Suárez,19.720227,-101.162196,2024-10-20,1729382400.0
18624,20 oct 2024,MX,Morelia,Av. Cedrón,19.658872,-101.196379,2024-10-20,1729382400.0
18625,20 oct 2024,MX,Morelia,Isidro Huarte,19.692664,-101.183802,2024-10-20,1729382400.0
18626,20 oct 2024,MX,Morelia,Valentín Gómez Farías,19.704038,-101.195932,2024-10-20,1729382400.0
18627,20 oct 2024,MX,Morelia,Vicente Guerrero,19.698717,-101.194971,2024-10-20,1729382400.0
18628,20 oct 2024,MX,Morelia,Ventura Puente,19.688544,-101.180117,2024-10-20,1729382400.0
18629,20 oct 2024,MX,Morelia,Herreros de San Felipe,19.705866,-101.173246,2024-10-20,1729382400.0
18630,20 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.710683,-101.166441,2024-10-20,1729382400.0
18631,20 oct 2024,MX,Morelia,Lateral Francisco I. Madero Ote.,19.710835,-101.164667,2024-10-20,1729382400.0
18632,20 oct 2024,MX,Morelia,Abasolo,19.697786,-101.194227,2024-10-20,1729382400.0
18633,20 oct 2024,MX,Morelia,Av. Río Grande de Morelia,19.685514,-101.240226,2024-10-20,1729382400.0
18634,20 oct 2024,MX,Morelia,Allende,19.70206,-101.199258,2024-10-20,1729382400.0
18635,20 oct 2024,MX,Morelia,Av. Morelos (N),19.722385,-101.187489,2024-10-20,1729382400.0
18636,19 oct 2024,MX,Morelia,Av. Siervo de la Nación,19.691553,-101.225259,2024-10-19,1729296000.0
18637,19 oct 2024,MX,Morelia,Nanche,19.662744,-101.200227,2024-10-19,1729296000.0
18638,19 oct 2024,MX,Morelia,Faisán,19.707514,-101.149401,2024-10-19,1729296000.0
18639,19 oct 2024,MX,Morelia,Benedicto López,19.69617,-101.194132,2024-10-19,1729296000.0
18640,19 oct 2024,MX,Morelia,Abasolo,19.701905,-101.194143,2024-10-19,1729296000.0
18641,19 oct 2024,MX,Morelia,Luis de León Romano,19.700916,-101.210194,2024-10-19,1729296000.0
18642,19 oct 2024,MX,Morelia,Jesús Solórzano Dávalos,19.700484,-101.210536,2024-10-19,1729296000.0
18643,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.717742,-101.1758,2024-10-19,1729296000.0
18644,19 oct 2024,MX,Morelia,Av. Universidad,19.687441,-101.211288,2024-10-19,1729296000.0
18645,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.704467,-101.203658,2024-10-19,1729296000.0
18646,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.673744,-101.213423,2024-10-19,1729296000.0
18647,19 oct 2024,MX,Morelia,Calz. la Huerta,19.6726,-101.221492,2024-10-19,1729296000.0
18648,19 oct 2024,MX,Morelia,José del Río,19.716312,-101.220159,2024-10-19,1729296000.0
18649,19 oct 2024,MX,Morelia,Fray Martín de Valencia,19.709195,-101.159938,2024-10-19,1729296000.0
18650,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.692772,-101.240437,2024-10-19,1729296000.0
18651,19 oct 2024,MX,Morelia,Luis de León Romano,19.700916,-101.2102,2024-10-19,1729296000.0
18652,19 oct 2024,MX,Morelia,Ignacio Rayón,19.702342,-101.195955,2024-10-19,1729296000.0
18653,19 oct 2024,MX,Morelia,Rotarismo,19.686408,-101.152946,2024-10-19,1729296000.0
18654,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.681851,-101.194252,2024-10-19,1729296000.0
18655,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.703639,-101.216033,2024-10-19,1729296000.0
18656,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.673116,-101.206594,2024-10-19,1729296000.0
18657,19 oct 2024,MX,Morelia,Bejama,19.698769,-101.271195,2024-10-19,1729296000.0
18658,19 oct 2024,MX,Morelia,Azucena,19.712099,-101.200459,2024-10-19,1729296000.0
18659,19 oct 2024,MX,Morelia,Aldama,19.699801,-101.192045,2024-10-19,1729296000.0
18660,19 oct 2024,MX,Morelia,Pisperama,19.678723,-101.197531,2024-10-19,1729296000.0
18661,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702821,-101.201746,2024-10-19,1729296000.0
18662,19 oct 2024,MX,Morelia,Luis Moya,19.706474,-101.182227,2024-10-19,1729296000.0
18663,19 oct 2024,MX,Morelia,Pisperama,19.678501,-101.197525,2024-10-19,1729296000.0
18664,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.720011,-101.180039,2024-10-19,1729296000.0
18665,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.697417,-101.255607,2024-10-19,1729296000.0
18666,19 oct 2024,MX,Morelia,Aquiles Serdán,19.703805,-101.188614,2024-10-19,1729296000.0
18667,19 oct 2024,MX,Morelia,Corregidora,19.701025,-101.195174,2024-10-19,1729296000.0
18668,19 oct 2024,MX,Morelia,Abasolo,19.700647,-101.194202,2024-10-19,1729296000.0
18669,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.703151,-101.215291,2024-10-19,1729296000.0
18670,19 oct 2024,MX,Morelia,Jesús Solórzano Dávalos,19.700222,-101.210521,2024-10-19,1729296000.0
18671,19 oct 2024,MX,Morelia,Calz. la Huerta,19.672023,-101.221668,2024-10-19,1729296000.0
18672,19 oct 2024,MX,Morelia,Av. Pedregal,19.705344,-101.2159,2024-10-19,1729296000.0
18673,19 oct 2024,MX,Morelia,Paseo de la República (Sector Revolución),19.707675,-101.163969,2024-10-19,1729296000.0
18674,19 oct 2024,MX,Morelia,Jesús Solórzano Dávalos,19.70096,-101.210552,2024-10-19,1729296000.0
18675,19 oct 2024,MX,Morelia,Calz. la Huerta,19.701831,-101.206658,2024-10-19,1729296000.0
18676,19 oct 2024,MX,Morelia,Nardo,19.704147,-101.206013,2024-10-19,1729296000.0
18677,19 oct 2024,MX,Morelia,Guillermo Prieto,19.70657,-101.194041,2024-10-19,1729296000.0
18678,19 oct 2024,MX,Morelia,Av. Francisco Medina García Norte,19.671949,-101.16366,2024-10-19,1729296000.0
18679,19 oct 2024,MX,Morelia,Av. Manuel Buendía,19.711013,-101.187462,2024-10-19,1729296000.0
18680,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.703516,-101.204671,2024-10-19,1729296000.0
18681,19 oct 2024,MX,Morelia,Av. Torreón Nuevo,19.730923,-101.199142,2024-10-19,1729296000.0
18682,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719536,-101.18098,2024-10-19,1729296000.0
18683,19 oct 2024,MX,Morelia,Holiday Inn - Multicentro,19.687295,-101.157229,2024-10-19,1729296000.0
18684,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.70318,-101.205256,2024-10-19,1729296000.0
18685,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.710724,-101.188401,2024-10-19,1729296000.0
18686,19 oct 2024,MX,Morelia,,19.714343,-101.202548,2024-10-19,1729296000.0
18687,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.708328,-101.191666,2024-10-19,1729296000.0
18688,19 oct 2024,MX,Morelia,Héroe de Nacozari,19.710999,-101.188306,2024-10-19,1729296000.0
18689,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.707811,-101.192079,2024-10-19,1729296000.0
18690,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719174,-101.177695,2024-10-19,1729296000.0
18691,19 oct 2024,MX,Morelia,Zamora,19.695554,-101.19541,2024-10-19,1729296000.0
18692,19 oct 2024,MX,Morelia,Puente Río Colorado,19.706535,-101.212316,2024-10-19,1729296000.0
18693,19 oct 2024,MX,Morelia,Gustavo A. Madero,19.711134,-101.186601,2024-10-19,1729296000.0
18694,19 oct 2024,MX,Morelia,Av. Gertrudis Sánchez,19.742858,-101.211196,2024-10-19,1729296000.0
18695,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.720087,-101.1794,2024-10-19,1729296000.0
18696,19 oct 2024,MX,Morelia,Guillermo Prieto,19.713505,-101.193785,2024-10-19,1729296000.0
18697,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.702866,-101.205409,2024-10-19,1729296000.0
18698,19 oct 2024,MX,Morelia,Carriles Laterales,19.712854,-101.169319,2024-10-19,1729296000.0
18699,19 oct 2024,MX,Morelia,Calz. la Huerta,19.683504,-101.216207,2024-10-19,1729296000.0
18700,19 oct 2024,MX,Morelia,Corregidora,19.70097,-101.192171,2024-10-19,1729296000.0
18701,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.726301,-101.14092,2024-10-19,1729296000.0
18702,19 oct 2024,MX,Morelia,Calz. la Huerta,19.674007,-101.22084,2024-10-19,1729296000.0
18703,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.704046,-101.204071,2024-10-19,1729296000.0
18704,19 oct 2024,MX,Morelia,Av. Francisco Medina García Norte,19.668657,-101.165193,2024-10-19,1729296000.0
18705,19 oct 2024,MX,Morelia,Porfirio Parra Mendoza,19.665639,-101.194515,2024-10-19,1729296000.0
18706,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719229,-101.183791,2024-10-19,1729296000.0
18707,19 oct 2024,MX,Morelia,Jesús Solórzano Dávalos,19.700814,-101.210555,2024-10-19,1729296000.0
18708,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.674318,-101.204564,2024-10-19,1729296000.0
18709,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.703096,-101.231553,2024-10-19,1729296000.0
18710,19 oct 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,19.695391,-101.166395,2024-10-19,1729296000.0
18711,19 oct 2024,MX,Morelia,Av. Guadalupe Victoria,19.714115,-101.197437,2024-10-19,1729296000.0
18712,19 oct 2024,MX,Morelia,Av. Guadalupe Victoria,19.719557,-101.196915,2024-10-19,1729296000.0
18713,19 oct 2024,MX,Morelia,Av. Morelos Norte,19.710782,-101.189102,2024-10-19,1729296000.0
18714,19 oct 2024,MX,Morelia,Juan de la Cueva,19.706134,-101.157375,2024-10-19,1729296000.0
18715,19 oct 2024,MX,Morelia,Calz. la Huerta,19.685233,-101.215368,2024-10-19,1729296000.0
18716,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.702883,-101.18989,2024-10-19,1729296000.0
18717,19 oct 2024,MX,Morelia,Av. Gral. Lázaro Cárdenas,19.695858,-101.188148,2024-10-19,1729296000.0
18718,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702688,-101.202825,2024-10-19,1729296000.0
18719,19 oct 2024,MX,Morelia,General Francisco J. Múgica,19.692106,-101.210704,2024-10-19,1729296000.0
18720,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.71664,-101.174341,2024-10-19,1729296000.0
18721,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.717352,-101.175285,2024-10-19,1729296000.0
18722,19 oct 2024,MX,Morelia,Lic. Soto Saldaña,19.699806,-101.191464,2024-10-19,1729296000.0
18723,19 oct 2024,MX,Morelia,Andrés Quintana Roo,19.70283,-101.196858,2024-10-19,1729296000.0
18724,19 oct 2024,MX,Morelia,Guillermo Prieto,19.7102,-101.193905,2024-10-19,1729296000.0
18725,19 oct 2024,MX,Morelia,Sinaloa,19.706378,-101.17511,2024-10-19,1729296000.0
18726,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.673238,-101.206383,2024-10-19,1729296000.0
18727,19 oct 2024,MX,Morelia,Niños Héroes,19.695084,-101.16815,2024-10-19,1729296000.0
18728,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702255,-101.206037,2024-10-19,1729296000.0
18729,19 oct 2024,MX,Morelia,Licenciado Carlos Gálvez Betancourt,19.711377,-101.168835,2024-10-19,1729296000.0
18730,19 oct 2024,MX,Morelia,Av. Michoacán,19.707601,-101.204498,2024-10-19,1729296000.0
18731,19 oct 2024,MX,Morelia,Benito Juárez,19.684519,-101.25222,2024-10-19,1729296000.0
18732,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.676789,-101.223049,2024-10-19,1729296000.0
18733,19 oct 2024,MX,Morelia,General Francisco J. Múgica,19.692164,-101.211272,2024-10-19,1729296000.0
18734,19 oct 2024,MX,Morelia,Virrey Antonio de Mendoza,19.702433,-101.19038,2024-10-19,1729296000.0
18735,19 oct 2024,MX,Morelia,Av. Guadalupe Victoria,19.711534,-101.197577,2024-10-19,1729296000.0
18736,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.701823,-101.236709,2024-10-19,1729296000.0
18737,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.702089,-101.210099,2024-10-19,1729296000.0
18738,19 oct 2024,MX,Morelia,Río Grande,19.710122,-101.211243,2024-10-19,1729296000.0
18739,19 oct 2024,MX,Morelia,Av. Periodismo,19.67989,-101.225662,2024-10-19,1729296000.0
18740,19 oct 2024,MX,Morelia,Lic. Soto Saldaña,19.699775,-101.189926,2024-10-19,1729296000.0
18741,19 oct 2024,MX,Morelia,Loma Grande,19.690288,-101.227605,2024-10-19,1729296000.0
18742,19 oct 2024,MX,Morelia,Av. Manuel Buendía,19.710867,-101.187885,2024-10-19,1729296000.0
18743,19 oct 2024,MX,Morelia,Lic. Soto Saldaña,19.699778,-101.190166,2024-10-19,1729296000.0
18744,19 oct 2024,MX,Morelia,Virrey Antonio de Mendoza,19.702174,-101.190386,2024-10-19,1729296000.0
18745,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.674573,-101.215151,2024-10-19,1729296000.0
18746,19 oct 2024,MX,Morelia,Aldama,19.699844,-101.194696,2024-10-19,1729296000.0
18747,19 oct 2024,MX,Morelia,Virrey Antonio de Mendoza,19.701573,-101.190388,2024-10-19,1729296000.0
18748,19 oct 2024,MX,Morelia,Av. Héroes de Nocupétaro,19.707179,-101.194908,2024-10-19,1729296000.0
18749,19 oct 2024,MX,Morelia,Calz. la Huerta,19.701613,-101.206925,2024-10-19,1729296000.0
18750,19 oct 2024,MX,Morelia,Pedro Ignacio Irigoyen,19.719994,-101.223023,2024-10-19,1729296000.0
18751,19 oct 2024,MX,Morelia,Av. Periodismo,19.681005,-101.225678,2024-10-19,1729296000.0
18752,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719114,-101.181842,2024-10-19,1729296000.0
18753,19 oct 2024,MX,Morelia,Calz. la Huerta,19.672266,-101.221648,2024-10-19,1729296000.0
18754,19 oct 2024,MX,Morelia,Batalla de Cerro Gordo,19.690381,-101.171155,2024-10-19,1729296000.0
18755,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.703202,-101.215176,2024-10-19,1729296000.0
18756,19 oct 2024,MX,Morelia,Virrey Antonio de Mendoza,19.700124,-101.190403,2024-10-19,1729296000.0
18757,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.703052,-101.198983,2024-10-19,1729296000.0
18758,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.720044,-101.179821,2024-10-19,1729296000.0
18759,19 oct 2024,MX,Morelia,Vasco de Quiroga,19.700514,-101.189779,2024-10-19,1729296000.0
18760,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.703344,-101.215454,2024-10-19,1729296000.0
18761,19 oct 2024,MX,Morelia,Unión,19.700496,-101.207685,2024-10-19,1729296000.0
18762,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.707764,-101.171214,2024-10-19,1729296000.0
18763,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.696282,-101.241898,2024-10-19,1729296000.0
18764,19 oct 2024,MX,Morelia,Av. Torreón Nuevo,19.72351,-101.196652,2024-10-19,1729296000.0
18765,19 oct 2024,MX,Morelia,José Juan Tablada,19.676205,-101.187936,2024-10-19,1729296000.0
18766,19 oct 2024,MX,Morelia,Aquiles Serdán,19.703803,-101.187987,2024-10-19,1729296000.0
18767,19 oct 2024,MX,Morelia,Ignacio Zaragoza,19.703619,-101.19321,2024-10-19,1729296000.0
18768,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.726736,-101.214888,2024-10-19,1729296000.0
18769,19 oct 2024,MX,Morelia,Francisco Zarco,19.703652,-101.201757,2024-10-19,1729296000.0
18770,19 oct 2024,MX,Morelia,José del Río,19.716254,-101.218545,2024-10-19,1729296000.0
18771,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.680559,-101.235042,2024-10-19,1729296000.0
18772,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.716049,-101.154801,2024-10-19,1729296000.0
18773,19 oct 2024,MX,Morelia,Parque Nacional de Uruapan,19.717812,-101.215378,2024-10-19,1729296000.0
18774,19 oct 2024,MX,Morelia,Garambullo,19.707008,-101.150977,2024-10-19,1729296000.0
18775,19 oct 2024,MX,Morelia,Héroe de Nacozari,19.711751,-101.18818,2024-10-19,1729296000.0
18776,19 oct 2024,MX,Morelia,Av. Enrique Ramírez,19.695318,-101.15893,2024-10-19,1729296000.0
18777,19 oct 2024,MX,Morelia,Av. Alfredo Zalce,19.70401,-101.120745,2024-10-19,1729296000.0
18778,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.71234,-101.16836,2024-10-19,1729296000.0
18779,19 oct 2024,MX,Morelia,Paseo de la República (Sector República),19.72098,-101.227413,2024-10-19,1729296000.0
18780,19 oct 2024,MX,Morelia,León Guzmán,19.703898,-101.196846,2024-10-19,1729296000.0
18781,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.682322,-101.189823,2024-10-19,1729296000.0
18782,19 oct 2024,MX,Morelia,Corregidora,19.700977,-101.192558,2024-10-19,1729296000.0
18783,19 oct 2024,MX,Morelia,Calz. la Huerta,19.685246,-101.215362,2024-10-19,1729296000.0
18784,19 oct 2024,MX,Morelia,Av. Michoacán,19.708144,-101.207543,2024-10-19,1729296000.0
18785,19 oct 2024,MX,Morelia,Av. Tratado de Libre Comercio,19.729771,-101.206892,2024-10-19,1729296000.0
18786,19 oct 2024,MX,Morelia,Allende,19.701887,-101.193982,2024-10-19,1729296000.0
18787,19 oct 2024,MX,Morelia,Av. Morelos Norte,19.711352,-101.188226,2024-10-19,1729296000.0
18788,19 oct 2024,MX,Morelia,Paseo de la República (Sector República),19.727105,-101.222881,2024-10-19,1729296000.0
18789,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.675206,-101.203128,2024-10-19,1729296000.0
18790,19 oct 2024,MX,Morelia,Benedicto López,19.696138,-101.193723,2024-10-19,1729296000.0
18791,19 oct 2024,MX,Morelia,Abasolo,19.701179,-101.194186,2024-10-19,1729296000.0
18792,19 oct 2024,MX,Morelia,Av. San José del Cerrito,19.665987,-101.214895,2024-10-19,1729296000.0
18793,19 oct 2024,MX,Morelia,Azahar,19.713772,-101.202933,2024-10-19,1729296000.0
18794,19 oct 2024,MX,Morelia,Santiago Tapia,19.704825,-101.195926,2024-10-19,1729296000.0
18795,19 oct 2024,MX,Morelia,Allende,19.701935,-101.195319,2024-10-19,1729296000.0
18796,19 oct 2024,MX,Morelia,Puente de Calderón,19.70545,-101.212795,2024-10-19,1729296000.0
18797,19 oct 2024,MX,Morelia,Puente Río Colorado,19.707954,-101.212056,2024-10-19,1729296000.0
18798,19 oct 2024,MX,Morelia,José Francisco de Barreda,19.733442,-101.224412,2024-10-19,1729296000.0
18799,19 oct 2024,MX,Morelia,Río Grande,19.710195,-101.211201,2024-10-19,1729296000.0
18800,19 oct 2024,MX,Morelia,Virrey Antonio de Mendoza,19.683661,-101.190765,2024-10-19,1729296000.0
18801,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.674139,-101.214265,2024-10-19,1729296000.0
18802,19 oct 2024,MX,Morelia,Administración Liberal,19.729589,-101.231834,2024-10-19,1729296000.0
18803,19 oct 2024,MX,Morelia,Av. Periodismo,19.678411,-101.22572,2024-10-19,1729296000.0
18804,19 oct 2024,MX,Morelia,León Guzmán,19.703673,-101.196849,2024-10-19,1729296000.0
18805,19 oct 2024,MX,Morelia,Av. Morelos (N),19.71433,-101.18881,2024-10-19,1729296000.0
18806,19 oct 2024,MX,Morelia,General Francisco J. Múgica,19.692107,-101.210708,2024-10-19,1729296000.0
18807,19 oct 2024,MX,Morelia,Paseo de las Jacarandas,19.715903,-101.201181,2024-10-19,1729296000.0
18808,19 oct 2024,MX,Morelia,Guillermo Prieto,19.710843,-101.193875,2024-10-19,1729296000.0
18809,19 oct 2024,MX,Morelia,Durango,19.711528,-101.17098,2024-10-19,1729296000.0
18810,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.688824,-101.238704,2024-10-19,1729296000.0
18811,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.698537,-101.152284,2024-10-19,1729296000.0
18812,19 oct 2024,MX,Morelia,Corregidora,19.701007,-101.194193,2024-10-19,1729296000.0
18813,19 oct 2024,MX,Morelia,Virrey Antonio de Mendoza,19.700065,-101.190405,2024-10-19,1729296000.0
18814,19 oct 2024,MX,Morelia,Guillermo Prieto,19.712909,-101.193804,2024-10-19,1729296000.0
18815,19 oct 2024,MX,Morelia,Paseo del Eucalipto,19.71418,-101.200067,2024-10-19,1729296000.0
18816,19 oct 2024,MX,Morelia,Hospital de Charo,19.701614,-101.155953,2024-10-19,1729296000.0
18817,19 oct 2024,MX,Morelia,Paseo de la República (Sector Revolución),19.718902,-101.18343,2024-10-19,1729296000.0
18818,19 oct 2024,MX,Morelia,Ignacio Rayón,19.697804,-101.196108,2024-10-19,1729296000.0
18819,19 oct 2024,MX,Morelia,Av. Morelos (N),19.731356,-101.183018,2024-10-19,1729296000.0
18820,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Oriente,19.717586,-101.152704,2024-10-19,1729296000.0
18821,19 oct 2024,MX,Morelia,Gral. Martín Castrejón,19.691939,-101.200056,2024-10-19,1729296000.0
18822,19 oct 2024,MX,Morelia,Abasolo,19.700691,-101.194201,2024-10-19,1729296000.0
18823,19 oct 2024,MX,Morelia,Av. Periodismo,19.680543,-101.225669,2024-10-19,1729296000.0
18824,19 oct 2024,MX,Morelia,Iretiticateme,19.679605,-101.199296,2024-10-19,1729296000.0
18825,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.720022,-101.179014,2024-10-19,1729296000.0
18826,19 oct 2024,MX,Morelia,Calz. la Huerta,19.700336,-101.208167,2024-10-19,1729296000.0
18827,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.676534,-101.218837,2024-10-19,1729296000.0
18828,19 oct 2024,MX,Morelia,Av. San José del Cerrito,19.662579,-101.221098,2024-10-19,1729296000.0
18829,19 oct 2024,MX,Morelia,Cuautla,19.695583,-101.2002,2024-10-19,1729296000.0
18830,19 oct 2024,MX,Morelia,Tuleros de Purenchecuaro,19.706815,-101.172488,2024-10-19,1729296000.0
18831,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.6875,-101.153102,2024-10-19,1729296000.0
18832,19 oct 2024,MX,Morelia,La Huerta,19.700579,-101.207945,2024-10-19,1729296000.0
18833,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector República),19.721538,-101.188929,2024-10-19,1729296000.0
18834,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.701906,-101.211039,2024-10-19,1729296000.0
18835,19 oct 2024,MX,Morelia,Corregidora,19.701003,-101.193963,2024-10-19,1729296000.0
18836,19 oct 2024,MX,Morelia,Av. Acueducto,19.695536,-101.160398,2024-10-19,1729296000.0
18837,19 oct 2024,MX,Morelia,Nardo,19.70422,-101.205995,2024-10-19,1729296000.0
18838,19 oct 2024,MX,Morelia,Av. Periodismo,19.685532,-101.225711,2024-10-19,1729296000.0
18839,19 oct 2024,MX,Morelia,Paseo de las Jacarandas,19.715448,-101.201291,2024-10-19,1729296000.0
18840,19 oct 2024,MX,Morelia,Abasolo,19.701867,-101.194158,2024-10-19,1729296000.0
18841,19 oct 2024,MX,Morelia,Calz. la Huerta,19.674829,-101.220464,2024-10-19,1729296000.0
18842,19 oct 2024,MX,Morelia,Av. Morelos (N),19.730645,-101.182974,2024-10-19,1729296000.0
18843,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Nueva España),19.681264,-101.182204,2024-10-19,1729296000.0
18844,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.6919,-101.240059,2024-10-19,1729296000.0
18845,19 oct 2024,MX,Morelia,23 de Mayo,19.709519,-101.212483,2024-10-19,1729296000.0
18846,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Independencia),19.67565,-101.20272,2024-10-19,1729296000.0
18847,19 oct 2024,MX,Morelia,Av. Francisco I. Madero Poniente,19.70259,-101.203783,2024-10-19,1729296000.0
18848,19 oct 2024,MX,Morelia,Séptima,19.70833,-101.222483,2024-10-19,1729296000.0
18849,19 oct 2024,MX,Morelia,Galeana,19.702796,-101.195014,2024-10-19,1729296000.0
18850,19 oct 2024,MX,Morelia,Sierra de Guanajuato,19.69633,-101.154815,2024-10-19,1729296000.0
18851,19 oct 2024,MX,Morelia,Aldama,19.699809,-101.19304,2024-10-19,1729296000.0
18852,19 oct 2024,MX,Morelia,Av. Tata Vasco,19.700877,-101.177856,2024-10-19,1729296000.0
18853,19 oct 2024,MX,Morelia,José María López Rayón,19.675724,-101.222856,2024-10-19,1729296000.0
18854,19 oct 2024,MX,Morelia,Abasolo,19.696787,-101.194257,2024-10-19,1729296000.0
18855,19 oct 2024,MX,Morelia,Calz. la Huerta,19.69778,-101.209366,2024-10-19,1729296000.0
18856,19 oct 2024,MX,Morelia,Paseo de la República (Sector República),19.720479,-101.227699,2024-10-19,1729296000.0
18857,19 oct 2024,MX,Morelia,Av. Tratado de Libre Comercio,19.729361,-101.207014,2024-10-19,1729296000.0
18858,19 oct 2024,MX,Morelia,Carriles Centrales,19.712778,-101.168874,2024-10-19,1729296000.0
18859,19 oct 2024,MX,Morelia,Gaspar de Villadiego,19.697437,-101.217413,2024-10-19,1729296000.0
18860,19 oct 2024,MX,Morelia,Periférico Paseo de la República (Sector Revolución),19.719345,-101.181355,2024-10-19,1729296000.0
18861,19 oct 2024,MX,Morelia,Av. Universidad,19.687065,-101.209603,2024-10-19,1729296000.0
18862,19 oct 2024,MX,Morelia,,19.691547,-101.159342,2024-10-19,1729296000.0
18863,19 oct 2024,MX,Morelia,Calz. la Huerta,19.675023,-101.220377,2024-10-19,1729296000.0
18864,19 oct 2024,MX,Morelia,Ramal Camelinas,19.682297,-101.151977,2024-10-19,1729296000.0
18865,19 oct 2024,MX,Morelia,Calz. la Huerta,19.68568,-101.215154,2024-10-19,1729296000.0
18866,19 oct 2024,MX,Morelia,Prolongación de Zinc,19.710299,-101.199731,2024-10-19,1729296000.0
18867,19 oct 2024,MX,Morelia,Av. Morelos (N),19.70387,-101.191394,2024-10-19,1729296000.0
